#xcoor       ycooord	   magnitude     type    rotation
3301.84      2197.57       28.165358      12      264.589
2309.52      772.973       27.557108      12      295.704
1484.87      1028.66       27.885477      12      146.934
3336.96      1640.80       28.496911      12      48.0507
2275.46      1614.07       26.557010      12      309.809
3023.37      1186.43       27.754524      12      145.421
3636.72      2990.12       28.340152      12      147.327
3746.86      845.976       26.390779      12      133.949
1814.81      3303.67       27.941114      12      290.626
2893.56      1076.75       26.279728      12      306.427
2686.92      887.403       28.342008      12      236.539
1817.54      1113.86       28.442696      12      324.626
2795.04      2017.75       27.385695      12      208.949
2370.25      2445.96       28.278042      12      58.9313
3480.56      98.3211       27.491191      12      338.096
3425.91      2794.63       28.218791      12      55.0589
2728.40      3167.58       28.240278      12      197.075
268.239      3710.66       27.681611      12      348.284
1709.72      1730.33       28.016511      12      159.144
2815.67      783.770       27.423759      12      138.448
1848.84      1004.28       27.404367      12      25.4690
3749.95      2190.10       25.535975      12      207.966
3145.46      158.561       26.335984      12      294.380
2864.28      346.750       28.218808      12      187.773
3329.45      773.262       28.179188      12      31.6347
874.047      4092.55       28.260568      12      221.360
2019.78      857.132       27.245146      12      43.8208
815.619      1108.55       24.601515      12      68.2053
683.010      3829.11       28.256625      12      79.2928
4003.17      1613.43       28.419260      12      99.8982
767.171      3476.71       28.438758      12      285.614
1412.21      3945.56       20.067003      12      170.410
2866.66      1701.63       26.573036      12      176.166
2877.74      3261.51       27.758105      12      229.340
153.830      2760.28       26.809610      12      276.209
3863.33      3641.70       25.312004      12      86.0624
469.964      1994.53       25.458284      12      242.963
1587.54      4039.67       26.571852      12      242.867
1505.30      572.718       28.233099      12      292.549
529.099      2015.12       28.344468      12      152.122
726.941      2654.57       26.982548      12      18.2443
3776.77      634.022       27.361522      12      103.410
1334.19      693.533       27.618197      12      12.3330
1823.18      2583.18       25.578741      12      198.929
4095.10      1074.87       25.529549      12      27.3547
2778.98      3780.76       27.420371      12      132.548
521.291      1319.51       26.362412      12      272.061
2884.38      3562.54       27.579395      12      307.857
844.041      2321.31       27.390316      12      280.590
3370.57      3770.60       25.948761      12      278.121
600.537      3215.99       26.241287      12      354.787
679.937      2808.46       28.125794      12      226.003
1532.83      3538.81       27.695479      12      210.059
3725.00      1617.17       24.094499      12      155.259
2486.74      633.233       28.137942      12      118.313
2451.49      157.336       27.422173      12      282.917
2835.89      1844.09       27.759203      12      154.149
3960.18      2205.03       27.886797      12      183.173
843.001      3549.07       27.095230      12      354.739
2879.54      409.698       28.347252      12      233.646
3658.37      8.09155       27.055113      12      3.89206
2785.53      1234.88       27.623562      12      324.138
2012.82      2502.64       27.219985      12      185.726
2350.76      3815.20       26.118504      12      316.903
2690.54      3736.28       28.250804      12      235.724
3740.72      794.499       28.161934      12      337.177
1661.77      2238.44       27.337888      12      53.6998
1987.42      4092.49       27.599566      12      292.358
694.191      2134.51       27.528403      12      138.159
3886.07      295.130       25.028797      12      119.685
1120.74      3629.14       27.097581      12      228.727
3328.74      2283.80       27.391191      12      102.385
2187.02      3619.05       26.834904      12      83.7159
1436.66      302.876       28.004040      12      235.119
2456.43      3562.63       27.498505      12      168.843
1758.81      1193.98       27.769899      12      4.27501
1216.86      3328.99       27.170076      12      175.634
1235.79      1531.36       28.196224      12      212.280
1495.45      3683.56       27.241089      12      253.919
1324.23      3722.69       27.458243      12      10.1645
3090.06      2585.90       27.509981      12      182.486
2293.71      2783.87       27.812123      12      15.9189
3420.52      94.6766       26.652191      12      133.787
1626.71      3845.54       28.292878      12      350.206
3852.18      2767.42       25.805775      12      345.455
138.336      3732.26       27.301406      12      30.3825
1341.66      902.608       28.166604      12      353.274
1412.70      1729.03       25.405848      12      69.2813
2499.31      3346.60       27.318277      12      186.772
2707.30      2884.34       27.891333      12      188.628
3178.83      4123.29       27.737012      12      138.525
2799.42      2402.44       28.432846      12      196.553
1123.45      1837.56       27.676185      12      5.37593
2572.92      2169.13       26.215377      12      254.284
2592.30      3979.78       28.050606      12      337.824
2359.19      586.797       28.171908      12      171.288
1858.22      119.046       28.258949      12      195.823
1509.57      260.337       27.787284      12      11.0121
1391.66      527.440       27.211251      12      40.1585
1162.33      1024.79       27.548417      12      303.870
920.146      208.007       25.826371      12      142.312
556.901      924.279       24.181909      12      139.828
3883.23      732.476       27.618458      12      107.000
2654.26      3996.21       28.055276      12      230.420
1573.11      8.41987       28.100105      12      140.354
3534.65      1386.47       27.382008      12      146.935
71.4584      470.161       23.429644      12      40.9090
1167.99      2184.36       25.531602      12      337.698
2518.18      3791.99       27.921739      12      79.3414
1456.71      3833.91       28.454515      12      152.302
1303.09      3142.43       28.358309      12      91.8632
3776.16      1581.31       28.130550      12      359.431
2540.15      1887.89       26.751164      12      250.496
2674.09      463.407       28.314546      12      303.607
2222.82      403.253       27.553912      12      107.127
3271.81      285.701       26.580720      12      304.778
1719.08      2111.46       27.186426      12      286.130
3245.55      1001.53       25.052159      12      125.595
545.053      655.039       28.131841      12      288.955
526.736      1599.61       27.525672      12      11.9157
1947.91      1108.56       27.094285      12      111.528
2269.14      1948.80       27.863158      12      214.258
3502.85      3967.59       27.354075      12      47.0770
1697.03      1851.65       27.348635      12      111.347
2044.03      354.533       27.257237      12      51.7530
1817.16      91.1104       27.627573      12      239.913
922.512      2539.94       25.602344      12      342.871
3116.33      3016.74       26.474779      12      238.148
3278.49      2311.06       27.914712      12      310.482
837.253      3952.75       28.003839      12      306.409
2866.91      1400.27       26.568134      12      249.371
2889.73      1117.90       26.446160      12      198.675
176.425      873.320       28.477947      12      270.100
687.082      2738.61       27.769475      12      230.939
3646.37      2168.52       27.103547      12      330.628
1467.34      2452.41       26.612068      12      349.875
2093.78      590.313       28.319639      12      356.370
491.554      1769.92       28.087441      12      59.6957
250.406      1521.12       28.286941      12      168.047
3294.41      537.090       27.270062      12      158.534
633.940      1875.17       28.337478      12      50.2343
3326.97      2551.90       25.812151      12      160.087
3962.19      376.461       28.063766      12      88.2391
1396.82      3776.26       25.957462      12      68.9552
1380.92      3658.21       27.752720      12      248.947
3147.12      2014.17       23.372572      12      318.634
721.413      1019.62       27.892005      12      69.0416
3510.32      1002.75       27.668736      12      61.1355
1758.24      891.809       25.845664      12      29.9048
2237.72      3673.69       27.443864      12      269.067
1190.62      1130.79       26.368022      12      12.6702
1919.36      3398.11       27.381372      12      219.169
2544.43      2855.09       27.304589      12      52.7923
700.372      1588.32       28.245151      12      194.677
3548.28      3516.44       28.272732      12      286.378
2216.61      1548.89       26.896658      12      212.303
1044.47      3333.31       28.199605      12      74.3463
2594.17      815.579       27.430815      12      21.2636
3352.41      42.6024       27.943189      12      318.472
503.955      69.5979       28.130339      12      151.567
1891.88      3358.36       28.349129      12      90.0804
3411.44      3628.56       27.101842      12      181.296
976.229      1183.20       27.733750      12      63.1534
2052.06      582.836       27.684102      12      257.709
561.128      1232.14       27.166882      12      65.0176
3776.86      252.625       24.873298      12      294.410
1232.23      1501.20       27.261614      12      124.482
3117.72      516.674       26.925793      12      107.175
1257.99      2310.81       27.402083      12      217.440
303.282      2563.08       27.379578      12      74.1090
1218.12      4127.09       28.081672      12      307.232
1317.60      2135.73       27.467531      12      55.9457
2043.08      2563.10       25.480441      12      310.615
3923.36      1696.67       27.749949      12      176.805
1140.74      1209.04       27.024875      12      51.2304
1731.81      1061.51       22.284686      12      124.976
1453.05      2807.08       27.307457      12      85.3842
526.930      3327.24       27.897120      12      318.043
3447.45      2410.50       26.237751      12      260.146
3852.38      1989.53       25.965861      12      20.1106
3847.76      2142.88       28.311228      12      170.066
2494.33      2625.52       28.217021      12      53.8690
215.133      1560.39       27.776735      12      336.011
3719.46      3061.84       28.325150      12      168.383
3302.02      1090.25       28.400054      12      262.859
2022.11      1925.99       28.153348      12      180.396
3198.90      3107.30       27.652885      12      296.465
1828.62      3565.63       26.950138      12      321.664
239.307      431.252       27.318169      12      120.839
541.156      388.448       27.476875      12      107.044
256.613      3783.74       26.772490      12      93.0066
1882.31      2240.50       27.517329      12      84.7966
4014.10      447.548       27.981475      12      222.300
768.044      1824.42       28.137561      12      41.6604
940.967      1754.21       26.218273      12      264.975
1441.87      3704.31       27.604029      12    0.0645539
496.936      1001.12       25.540109      12      339.007
3008.35      1871.66       25.865678      12      72.9847
4066.68      781.135       27.478680      12      346.216
9.25345      3132.82       27.604471      12      121.370
1486.73      1187.86       27.162751      12      192.294
2354.75      1577.98       27.982387      12      153.720
3693.94      912.027       27.180700      12      70.9041
3286.68      2654.62       27.371219      12      109.626
1866.22      2237.29       27.563154      12      171.006
2156.82      4024.86       28.437819      12      91.5128
1654.25      1023.63       28.401775      12      210.424
3376.68      1937.60       26.883405      12      25.8504
3900.21      1978.73       28.452311      12      160.991
3733.12      679.709       27.496302      12      197.275
2084.06      2896.08       27.661146      12      151.470
3160.33      1090.28       27.654730      12      192.122
2610.84      2354.36       25.928078      12      36.0109
320.534      2328.56       28.002081      12      281.039
443.433      3039.78       27.742669      12      322.541
778.745      2854.95       28.398134      12      267.072
3970.77      4038.82       24.280399      12      218.043
3274.88      2943.18       25.869455      12      196.670
1465.91      2563.58       27.903640      12      269.340
2143.86      1490.81       27.784645      12      156.630
2253.83      844.884       26.517144      12      74.4279
1694.12      3846.34       28.229464      12      147.545
3677.58      3509.99       27.330529      12      243.372
1157.70      2694.25       28.364183      12      133.673
2494.40      878.062       25.392016      12      13.4648
4039.49      878.179       26.282326      12      355.914
1895.72      2927.52       26.222515      12      346.422
99.3772      763.559       26.721117      12      357.750
2999.93      526.359       28.068855      12      175.330
1639.86      2417.96       28.147119      12      195.113
2848.15      1571.64       23.285144      12      49.0850
3759.88      24.9461       28.400446      12      135.902
3223.42      782.691       27.085859      12      259.140
2740.07      3044.31       26.778963      12      211.491
2204.01      2884.71       27.036957      12      269.749
3455.79      3357.02       26.591498      12      49.0913
2999.98      2875.11       26.455013      12      290.563
3334.06      2634.46       26.417955      12      210.600
594.707      1389.96       26.846183      12      317.265
2207.29      1752.62       26.794797      12      278.251
685.099      1172.17       27.463528      12      221.881
3066.18      1256.79       27.203643      12      165.213
1008.32      2684.45       27.520947      12      199.783
652.059      2938.60       28.168751      12      43.6491
2588.26      207.180       27.606064      12      165.630
1545.93      3018.60       24.736094      12      225.840
2308.11      651.659       25.707968      12      71.7873
3486.56      3152.62       28.236912      12      38.7230
1429.45      347.707       27.888456      12      340.766
1082.62      191.650       27.712742      12      173.399
1590.66      1785.10       27.770232      12      184.169
1977.78      2019.82       27.457190      12      4.95736
2533.26      3022.51       28.370712      12      214.739
3982.89      3804.34       27.711924      12      153.442
3583.93      43.3099       27.105466      12      297.750
2892.66      1091.34       27.292183      12      158.371
3301.05      16.6528       26.899695      12      18.2476
254.853      3963.80       27.259231      12      89.9944
3932.12      1640.66       28.257792      12      321.756
2931.76      651.076       26.820350      12      306.417
155.734      953.629       27.744046      12      234.527
2268.20      1775.32       28.499543      12      326.932
1689.05      1468.34       26.789332      12      267.993
261.240      125.682       27.408635      12      312.364
1435.43      2530.01       24.396804      12      214.782
1448.46      3270.30       27.629679      12      119.674
2635.49      2913.09       27.235964      12      343.066
970.319      1471.27       25.539391      12      318.942
2407.71      3181.88       27.884978      12      326.427
1589.88      3754.11       28.384051      12      223.070
553.574      825.062       28.488728      12      214.797
2749.61      120.751       27.052558      12      265.410
2992.04      1477.17       27.212032      12      104.531
1283.27      2829.03       28.301045      12      113.536
801.258     0.908616       27.220353      12      20.9393
3561.17      837.239       27.325145      12      26.7185
2892.82      773.985       27.770757      12      193.196
643.214      583.031       27.913162      12      210.661
1990.66      1489.43       27.800999      12      338.813
1907.57      2017.26       27.741233      12      206.449
3498.70      2035.98       26.820955      12      216.251
3031.73      617.078       26.409136      12      341.935
1365.03      3748.41       28.260442      12      332.635
446.195      2175.57       27.293250      12      244.414
3923.67      2137.06       23.539103      12      285.667
179.407      3499.14       28.220114      12      169.321
1148.75      676.662       27.147813      12      56.8273
1778.61      569.120       26.719846      12      290.620
2952.88      2354.82       27.084273      12      267.542
3743.84      1114.48       25.576794      12      215.908
446.244      3445.98       28.171910      12      263.947
3644.02      2528.87       26.345613      12      91.4048
3842.02      1679.15       27.351734      12      29.3610
1635.12      3595.01       27.977583      12      162.213
3197.00      457.348       23.435497      12      283.448
249.162      840.853       28.363820      12      163.009
1431.30      2554.41       25.886843      12      147.736
614.281      336.568       27.533379      12      39.4597
593.098      3760.09       26.206935      12      69.5043
1933.69      1093.75       26.400823      12      61.8427
2145.38      3769.71       28.020376      12      54.8440
1132.23      2738.15       27.314720      12      15.3251
87.2905      1049.34       27.402482      12      179.806
511.741      2022.87       26.866497      12      171.939
4046.95      4042.41       23.958830      12      50.6103
3917.78      1731.81       27.931886      12      277.901
725.828      4123.98       27.722651      12      143.628
1578.14      494.589       27.858361      12      95.6202
1095.94      3292.58       24.884451      12      214.182
2083.30      4116.98       25.428327      12      120.620
1761.16      1756.86       26.182386      12      86.6103
723.701      3104.94       25.757585      12      137.726
2996.90      549.604       26.600551      12      46.5681
2225.58      786.043       28.204694      12      287.847
2526.45      2599.90       27.575825      12      81.2740
1066.70      2619.86       27.108810      12      222.840
1175.89      3801.53       27.856865      12      228.794
3443.83      208.895       28.201991      12      120.177
1744.63      951.281       28.333662      12      178.268
1813.39      2037.33       27.983533      12      287.876
365.915      2025.10       27.765776      12      77.6421
1851.36      2753.77       26.922273      12      107.491
1485.41      2823.41       28.431849      12      333.702
897.448      961.829       23.970107      12      27.1907
2896.19      3671.20       27.410153      12      110.406
4070.99      3467.13       26.952217      12      279.738
1393.80      1644.02       26.364014      12      168.425
4061.85      3263.69       27.498579      12      131.790
2591.94      268.744       25.853279      12      246.738
2295.90      11.2262       25.350734      12      153.316
1034.36      839.730       27.231320      12      282.859
1990.85      2928.79       28.231954      12      50.5051
2138.15      3727.75       27.813175      12      220.606
4021.05      3489.01       24.494144      12      171.788
15.9366      1562.33       24.021380      12      42.7138
1380.58      1122.13       27.053602      12      213.732
1806.61      1103.49       25.198038      12      153.809
3270.03      3096.96       24.532026      12      51.6528
78.6089      1628.56       27.731315      12      293.677
331.329      3922.72       26.913894      12      79.2481
129.847      3522.24       25.698722      12      290.589
1445.00      3206.12       27.378208      12      169.061
3299.35      3034.03       28.229378      12      210.420
461.092      1331.15       28.444230      12      148.300
3635.47      3423.33       25.206824      12      200.056
3047.61      2662.87       25.938466      12      37.5829
1924.62      3265.58       27.668763      12      249.890
2602.88      1158.72       28.081617      12      310.859
1606.43      3919.42       26.053381      12      54.2045
372.212      1128.47       26.752340      12      294.034
3825.06      2625.72       27.878868      12      108.926
590.745      3686.64       27.527824      12      154.573
1850.36      1060.54       26.915333      12      75.2589
1850.75      3241.87       28.436043      12      318.634
3111.38      1997.93       27.110296      12      114.674
3880.65      80.9419       27.447162      12      314.786
493.931      96.7526       26.885233      12      256.017
184.264      1191.13       27.463067      12      317.626
1073.22      239.614       25.795879      12      94.2450
2169.64      2596.89       27.069754      12      30.0011
1339.07      1542.97       26.388633      12      85.5593
2177.64      3087.67       27.020723      12      124.263
2563.45      2767.33       28.392748      12      71.6071
2016.92      1077.06       27.473394      12      114.129
3518.53      2430.54       27.222405      12      336.030
1842.17      1013.86       27.060963      12      310.097
3467.36      4063.37       24.477531      12      341.463
187.160      511.711       28.384289      12      234.375
1862.55      216.610       27.735293      12      38.4242
3969.77      3717.66       26.547429      12      236.320
2370.57      260.746       27.869326      12      19.9448
3457.68      470.808       28.136156      12      42.4139
237.137      1340.26       27.082752      12      88.7033
157.874      691.582       27.658401      12      139.636
1846.89      1126.78       27.677103      12      199.494
3274.76      765.957       27.751882      12      196.625
2599.64      1841.33       23.665793      12      16.1124
97.6659      3023.69       27.252259      12      227.707
4039.44      867.822       25.757476      12      206.148
900.400      2244.61       27.587596      12      50.2335
555.596      2214.30       26.615399      12      156.828
1286.48      3184.87       27.221256      12      71.0343
1412.16      2059.40       24.455882      12      280.958
2891.75      646.902       28.437287      12      156.039
3118.89      826.191       27.723869      12      300.381
2069.95      978.918       26.690853      12      247.130
452.406      3341.94       27.683204      12      76.0533
2925.58      1101.45       27.953187      12      225.514
3826.16      2749.14       27.580024      12      7.34176
2434.96      3650.43       28.208983      12      237.851
1063.42      2204.48       27.069087      12      29.1743
2198.76      2197.57       26.547028      12      31.1739
1961.85      3421.72       25.068750      12      213.904
3070.00      98.8052       25.536087      12      222.863
732.064      3873.95       26.716511      12      355.250
3382.78      775.604       27.792852      12      124.009
2564.37      1754.68       26.466665      12      27.5410
530.770      1640.98       27.137039      12      132.138
3663.37      2002.51       26.080273      12      168.102
356.101      2616.93       27.408590      12      315.173
3047.96      2754.23       27.547232      12      46.5290
4040.51      509.080       28.105660      12      169.747
3847.10      3999.02       28.397212      12      68.9100
2343.67      1739.03       26.860496      12      12.2735
2406.43      3840.65       27.465253      12      353.682
3209.34      3352.56       25.707413      12      242.737
2586.50      59.8871       27.752814      12      26.1447
350.857      3954.85       25.370995      12      18.1777
45.1853      2778.21       28.160251      12      77.8194
3660.24      999.274       24.427272      12      350.601
152.320      785.494       27.384794      12      30.1584
1230.61      2196.16       27.741068      12      225.032
4076.66      3875.31       28.213116      12     0.688349
51.5251      1277.92       28.173446      12      49.0740
738.885      1606.36       26.414632      12      300.466
1224.81      3844.28       24.716488      12      232.212
1609.76      1353.64       25.636390      12      67.2318
3897.07      403.303       27.631566      12      122.494
1725.89      2350.24       26.272473      12      302.066
1226.67      2256.86       27.322364      12      166.993
813.590      3175.32       26.319762      12      182.521
3523.47      2770.15       27.790498      12      17.2355
967.631      3970.85       25.512260      12      307.860
2875.00      2874.92       28.118931      12      146.924
1000.79      4117.56       25.007750      12      316.982
2096.44      1639.90       27.343685      12      75.9291
2505.39      3548.12       28.386813      12      284.902
1843.25      382.419       26.017601      12      121.496
2094.34      3259.47       26.820147      12      25.2339
280.732      3884.03       25.488803      12      267.428
1734.27      3103.82       25.873687      12      94.6447
102.510      263.583       26.735930      12      92.2348
3803.00      4109.40       25.362961      12      183.092
2043.11      119.718       26.751655      12      259.924
3810.13      1479.11       25.152857      12      252.249
4003.71      3617.00       26.561818      12      212.079
1231.93      2875.66       28.188203      12      272.982
2561.02      3557.95       28.310939      12      138.904
3677.41      2759.17       27.523289      12      40.9125
3471.74      537.859       28.394497      12      269.753
2731.85      4070.22       28.021492      12      285.279
2636.27      4129.92       27.629231      12      28.7810
3421.35      2580.18       27.611582      12      339.645
2975.45      595.695       27.902491      12      106.875
1669.16      1666.03       22.649084      12      190.553
237.516      3940.65       26.275203      12      309.381
1980.22      3839.31       25.819728      12      91.8458
1284.13      224.357       26.928910      12      303.128
3344.19      2144.93       27.887660      12      25.5609
3169.14      3480.03       28.339754      12      70.7304
3168.11      3789.77       27.961512      12      260.850
94.5026      1827.78       26.622823      12      211.126
2420.50      2265.19       27.803442      12      49.8111
3255.72      2739.52       25.496564      12      123.280
470.331      1823.57       28.171959      12      241.505
1137.93      778.540       27.525254      12      351.574
1440.47      2055.99       28.418753      12      343.373
457.180      2902.76       27.558706      12      46.1388
338.282      884.997       26.179991      12      139.695
3307.13      2106.77       26.121035      12      223.566
3735.58      1712.10       27.601551      12      84.0866
550.605      1711.69       27.786443      12      263.036
2715.89      2098.52       25.912267      12      321.530
569.167      840.686       27.918092      12      197.740
1439.30      3373.85       26.727128      12      81.4371
3636.78      4129.35       27.267878      12      334.076
2958.24      3949.87       28.368541      12      98.5177
3412.51      66.7341       28.162477      12      10.5976
3060.49      2154.15       27.385348      12      285.467
1315.98      4025.69       27.689553      12      227.095
3154.74      2475.59       26.792732      12      83.6331
3153.26      784.890       26.266871      12      110.243
2661.74      2353.47       27.441763      12      14.2383
1835.80      3485.58       28.082422      12      302.451
3597.73      3315.93       28.209164      12      273.110
2190.53      357.940       25.332287      12      174.391
2570.37      3949.09       25.808296      12      209.805
3860.13      2102.91       27.153392      12      353.754
3439.21      3157.09       27.305150      12      249.447
3304.09      2037.10       26.609247      12      209.680
1142.20      1426.29       28.242192      12      347.379
250.261      261.829       27.041262      12      253.746
815.397      3080.25       27.617452      12      89.5800
2338.54      2895.19       27.777849      12      109.581
1229.49      1999.21       25.212017      12      335.191
410.852      225.954       24.439268      12      288.172
2794.94      2278.89       28.031807      12      164.806
3397.01      3013.69       26.881308      12      122.557
3400.36      1856.65       28.172955      12      291.900
1685.26      2186.47       28.423366      12      174.882
1824.20      3958.93       28.325216      12      2.20547
620.086      4006.36       27.634663      12      119.339
3582.32      2223.15       28.063306      12      122.147
1925.33      3198.93       27.730723      12      326.321
3250.03      163.012       28.468009      12      59.3000
2392.42      75.9121       27.282019      12      181.126
1527.98      2622.42       28.169812      12      263.128
946.692      171.417       27.978647      12      256.951
1981.12      578.772       26.476105      12      155.493
3685.80      2307.14       26.989152      12      331.823
1556.89      3627.93       27.241255      12      196.707
1554.33      4118.04       28.056840      12      145.489
2449.90      164.935       25.272526      12      339.710
3761.60      886.371       26.384374      12      151.146
3055.70      2530.98       28.248590      12      65.7927
2444.47      2998.54       27.824765      12      179.132
974.839      2982.18       25.615396      12      41.0114
1668.05      2231.22       27.633896      12      155.027
170.146      1705.19       28.314607      12      191.981
3732.76      3143.43       25.917079      12      165.504
125.119      2855.34       28.050711      12      194.862
2763.97      3918.65       26.659874      12      284.316
194.823      2696.49       27.391037      12      199.805
3497.78      3881.29       26.966450      12      301.846
337.999      2355.73       27.124197      12      133.657
1617.07      3356.94       26.516797      12      232.885
2421.05      320.772       27.457112      12      59.5103
4043.05      3092.17       27.969214      12      306.227
1153.49      2187.89       27.796802      12      158.378
2937.82      1401.51       28.262471      12      213.936
1048.31      2384.29       27.317074      12      265.816
3128.70      3808.90       25.306309      12      9.09536
3365.11      829.544       28.092635      12      239.084
394.817      4015.01       25.777654      12      238.908
2752.21      1615.05       28.087948      12      186.477
1928.36      1450.27       28.179240      12      349.569
1875.10      293.729       25.288650      12      285.208
637.136      2905.93       24.390728      12      4.22660
1402.80      2960.91       26.892111      12      319.592
1373.94      1920.64       27.867414      12      10.2044
303.164      373.775       28.380239      12      37.5439
1315.25      4081.47       26.037729      12      275.865
3941.71      1079.40       27.386713      12      329.563
3411.87      2445.99       27.791133      12      217.141
3529.11      3359.86       27.906144      12      231.089
1888.08      1700.07       24.265044      12      327.686
2054.98      1955.77       26.800623      12      26.6897
1817.53      840.074       26.733950      12      157.311
3881.42      3498.26       28.225460      12      27.0699
1418.95      3075.94       27.524646      12      40.7919
2960.66      3895.65       28.175560      12      170.048
1628.82      1814.11       27.865007      12      197.077
3418.59      3907.00       27.209413      12      116.418
1414.69      1435.49       26.910590      12      240.254
647.760      145.048       28.062481      12      317.721
3062.48      968.396       28.044831      12      280.823
3821.93      2203.18       26.282127      12      313.307
1476.80      1157.09       27.383964      12      297.298
259.305      3738.61       27.643224      12      39.4643
3769.37      3641.38       25.742827      12      166.356
1133.01      3115.29       28.172002      12      248.503
2577.71      541.046       24.848879      12      225.767
3723.57      1381.04       27.802770      12      191.123
3963.17      484.770       28.356708      12      49.7572
3102.93      677.770       28.430946      12      154.413
214.917      1686.39       28.343073      12      148.805
2442.31      2587.42       28.221725      12      68.7772
2017.15      4070.40       26.348041      12      80.9854
2810.08      869.302       27.775927      12      128.492
619.429      321.092       28.010000      12      157.304
638.289      3366.72       21.427020      12      338.117
2437.39      2439.97       27.959541      12      194.866
1424.84      3666.26       27.637976      12      295.911
245.668      2039.20       27.674159      12      147.489
1593.93      1633.20       26.942946      12      10.7865
1706.06      1940.26       28.203521      12      198.506
3735.03      884.772       26.841932      12      15.8783
116.499      3236.79       28.261303      12      278.742
2934.11      3261.37       20.933040      12      148.356
2165.50      760.243       27.337101      12      50.8453
2180.78      117.613       26.529931      12      271.048
1474.17      687.382       23.260295      12      36.8785
2287.39      2278.47       27.765843      12      239.916
349.210      464.907       27.420553      12      75.6386
180.092      4060.71       28.333883      12      133.007
3154.56      2800.92       27.889002      12      348.905
1211.57      989.676       27.823262      12      348.961
735.396      3331.79       27.771376      12      280.607
4083.54      1268.23       27.716614      12      34.7689
2971.82      3329.51       27.410021      12      80.6089
3655.69      1472.21       27.751747      12      202.950
243.366      3066.52       27.094665      12      51.7160
1308.46      3988.51       25.300910      12      147.840
3017.68      2301.34       28.348677      12      256.509
1507.26      4097.38       27.883101      12      317.443
3707.77      2766.38       26.963349      12      97.7253
2819.09      1261.60       25.917254      12      230.868
1255.56      981.462       26.368338      12      68.7786
2104.45      2469.90       26.754836      12      32.3290
3666.36      580.584       28.373729      12      47.3473
3365.01      3368.92       26.752802      12      158.821
1715.96      2434.93       26.124668      12      264.980
3549.73      581.635       28.344182      12      236.835
3446.99      3675.67       28.393253      12      113.055
187.608      3360.33       27.474351      12      331.816
2052.32      3570.54       27.798369      12      288.654
2404.89      195.442       27.721103      12      229.471
1576.24      619.003       28.021789      12      53.8832
107.930      339.672       26.223611      12      54.2212
667.835      2943.21       27.311281      12      281.673
498.578      1077.55       27.842667      12      192.352
3720.73      81.0700       26.826598      12      197.520
2036.71      2937.84       28.180702      12      252.516
2124.49      3031.10       26.598999      12      137.536
392.563      3578.28       27.921626      12      261.267
715.098      212.799       27.000578      12      123.283
2817.55      2325.95       25.652758      12      119.255
2232.83      1093.31       27.011434      12      358.724
3980.17      342.712       26.703444      12      165.346
3272.36      2568.33       26.829155      12      136.172
3428.48      3208.31       25.648307      12      76.9175
1533.81      2055.26       26.238257      12      215.036
1919.40      473.336       28.292990      12      13.6557
1390.05      817.124       27.023415      12      155.616
844.538      1259.04       28.191974      12      259.978
2085.99      3458.90       28.009255      12      351.753
1058.87      2115.06       24.771208      12      160.490
3879.29      2712.25       25.507868      12      232.676
112.178      125.589       27.812741      12      55.6222
1734.15      4077.18       27.426027      12      79.6000
3308.75      1750.46       27.825214      12      97.3341
980.133      1629.26       27.796074      12      254.704
3790.12      3432.83       27.154365      12      43.4222
985.199      485.127       27.303797      12      18.6195
3104.16      2789.02       27.910381      12      173.785
3904.81      3523.65       25.857543      12      190.267
2340.69      1569.03       28.175891      12      2.30803
3249.42      1810.42       28.109466      12      277.525
821.724      3728.70       25.975396      12      130.682
912.456      2572.21       27.308069      12      113.926
2846.92      1311.56       25.332365      12      147.141
991.223      609.704       23.371649      12      127.520
951.764      3556.62       27.849568      12      25.6195
3981.58      3491.82       28.127974      12      63.7909
2521.95      1589.74       27.716675      12      131.063
1802.36      155.852       27.328355      12      294.221
180.386      275.560       27.761422      12      107.101
2623.05      1753.97       27.855642      12      286.877
3275.44      459.847       25.397976      12      77.7683
1068.15      3476.74       27.287389      12      293.394
2546.40      3884.88       26.970522      12      149.854
218.241      2962.83       26.487399      12      299.507
1176.33      58.6178       27.277833      12      112.867
3680.86      2165.28       28.123062      12      27.6063
3699.74      1095.47       25.806983      12      20.0160
967.713      2359.28       27.853733      12      263.624
2073.99      3501.78       28.132081      12      144.992
216.808      1172.27       26.153652      12      273.461
3075.35      1738.93       25.289168      12      202.974
2807.95      1693.52       28.476426      12      54.9080
1411.95      3054.40       27.969608      12      329.203
3775.29      1773.41       27.789986      12      196.065
910.662      3457.05       26.399511      12      1.95177
1268.85      4019.71       28.173154      12      175.610
4063.64      1350.97       27.179177      12      211.736
576.382      249.354       26.502540      12      268.873
1137.01      3600.58       28.318445      12      257.355
2417.13      3179.48       25.476696      12      287.177
660.756      3331.55       27.650122      12      216.346
941.990      487.096       27.333720      12      146.906
1900.26      1853.70       27.436725      12      122.823
2049.17      3854.37       26.367806      12      333.397
1808.37      1258.71       27.198663      12      151.107
2906.80      2506.62       27.047150      12      246.022
1423.00      3628.27       28.399993      12      219.666
2534.95      3101.61       27.777504      12      356.909
547.064      3233.76       26.703506      12      47.2629
2835.30      1587.10       26.140071      12      221.531
2270.43      974.763       25.625173      12      210.794
1051.26      589.985       28.310108      12      15.5531
