#xcoord      ycooord     mag    type rot
606.947554 478.046628 26.042432 10 223.300177 
4086.941666 403.178913 29.114845 9 23.615249 
932.963890 2333.581981 24.712769 10 245.150982 
662.584985 359.312450 25.847990 9 94.787667 
1772.649420 25.772945 27.517463 12 136.474813 
2771.965378 3473.068821 28.898880 9 184.107941 
2137.289486 286.164902 24.663022 15 334.558333 
1168.734439 3646.833804 27.037858 9 128.592025 
3960.447698 581.153708 28.758867 10 127.249219 
4009.109296 653.801066 25.991265 11 216.705838 
623.082164 890.024750 28.860867 8 90.558475 
1809.699976 1192.152464 28.315107 11 226.442400 
249.081354 2159.148316 27.525126 12 130.500700 
1748.038034 2434.331650 28.975097 9 37.246969 
919.751346 3969.275143 27.202499 11 289.508935 
740.778371 2397.942365 29.614482 9 187.873439 
2463.210390 1967.734711 28.365949 14 182.881513 
3628.139591 2022.869743 28.201508 14 19.286658 
1752.281266 3766.630314 27.067776 15 9.155422 
2384.029705 735.354678 28.799517 14 326.647779 
1147.656833 1757.889223 27.189500 9 258.225440 
650.225706 355.508500 27.374215 11 214.256689 
328.337566 3584.036596 25.343334 15 54.039706 
2597.999778 3100.479788 26.003104 11 315.867440 
1443.871095 3645.502713 26.891124 13 359.412198 
1703.867459 797.921977 27.685450 11 141.661437 
2145.815186 3730.559197 27.274625 10 221.306179 
2429.618761 194.622174 28.678058 10 71.238389 
3222.902151 2608.460352 27.951366 14 142.711970 
3456.085877 2847.215304 25.939463 13 195.164784 
2627.942568 3951.180502 28.062681 9 250.660186 
2273.003457 1920.033178 29.094628 9 54.558154 
672.623970 2430.331833 28.780130 12 199.857686 
389.946595 2664.748667 26.085397 13 332.361933 
912.064429 3421.616254 26.999240 11 140.920440 
2462.065351 1556.266253 26.334326 12 79.849069 
178.358339 67.371646 27.005053 9 258.435422 
3274.183974 1448.070811 28.806174 13 302.390686 
1394.523904 1857.193242 27.855041 14 23.168738 
1691.170223 910.868964 28.465319 9 75.632818 
3788.467096 2117.145873 29.082291 11 131.520764 
3877.031671 2934.790736 26.897915 12 313.879618 
3877.526966 2003.278652 28.709834 8 121.603780 
1730.428831 2577.792853 27.897555 11 39.938866 
1698.448727 2431.038292 28.790539 13 4.861499 
2396.610286 1176.285034 27.258611 15 70.759928 
2764.659836 317.684492 29.590299 8 291.431388 
1678.588171 2164.559684 28.769853 15 42.688599 
4081.108029 2245.437823 28.339846 9 319.959289 
350.856522 2486.209759 29.293306 13 218.439702 
3917.280784 2581.479995 28.684414 15 3.716703 
1234.999251 2762.022089 28.079058 14 331.693731 
2580.708053 108.320038 28.808171 13 154.168667 
1998.957216 2811.147503 27.339987 8 261.963802 
1894.538684 2205.129324 29.061448 10 243.105246 
2916.703925 1250.720746 26.708278 9 95.986751 
2428.379396 1482.908712 27.941497 13 29.196859 
2376.935514 945.457083 25.609351 14 230.065097 
3786.704418 2043.740928 26.041654 9 226.734824 
215.154372 411.187147 28.129313 10 194.562452 
3141.191593 4063.276160 29.268449 15 332.791867 
3666.527109 1748.759866 23.742112 14 353.567446 
3414.943105 240.860393 28.808157 8 289.948141 
3925.051097 3540.173277 26.911612 15 85.761208 
1512.732536 3804.676268 26.998915 14 148.885917 
2421.214145 3945.760113 28.580783 15 247.905915 
1562.539847 1737.106340 27.565825 12 293.728022 
602.362437 3483.975634 28.771666 13 42.644009 
1841.417937 1415.778275 29.361135 13 125.985405 
985.007437 1207.444977 27.262130 11 308.206165 
2279.173080 1385.865819 26.200385 15 227.791762 
2609.226234 2170.924342 26.207929 14 170.333768 
2800.463903 3391.356218 26.831701 15 37.956884 
1419.056102 3809.456057 24.739151 12 62.921581 
1153.104339 230.942358 26.222939 11 139.318995 
2254.352894 1902.054865 24.619311 11 218.971752 
199.757012 481.973881 26.084934 12 330.054771 
1305.299776 29.472527 27.170904 11 28.313005 
3205.704668 1076.312971 28.593215 12 213.251020 
2924.918538 1325.196451 28.655725 13 338.376952 
2813.073512 786.634745 26.552963 11 49.219468 
2092.853679 2876.442578 28.241225 12 81.664129 
756.338740 1012.833538 27.724323 8 123.125857 
240.869285 1469.320133 27.120689 12 167.111960 
994.962495 1584.459171 27.462622 8 250.433129 
4053.580429 702.837110 28.417049 13 88.458513 
3387.691534 3910.108437 27.775093 13 75.216270 
811.616686 1502.767152 28.591806 8 172.205053 
816.423668 522.830814 27.863293 13 245.408946 
2255.171553 1032.466024 27.105387 14 123.998813 
378.346673 2593.444245 25.503251 12 324.044570 
3669.415153 1126.448249 29.178413 10 329.080212 
2402.946347 825.661170 25.825199 11 167.725022 
1308.314200 2310.795376 29.120408 10 52.981334 
627.160968 2045.297502 28.268169 12 290.922193 
3391.772139 767.400945 27.741000 9 339.069644 
3861.506833 3617.255585 27.885682 11 127.157695 
1645.671327 3195.628812 27.835303 15 339.917924 
3138.475761 3489.471190 25.855912 10 253.285502 
1145.028702 1575.014094 27.237670 11 313.320858 
772.312810 981.410012 27.329966 14 149.722837 
2505.361227 1100.683758 29.366670 10 243.452797 
962.282553 3374.855053 26.811079 8 268.441035 
308.385388 81.860786 26.563748 8 253.319488 
3298.409644 3874.235552 26.109740 12 358.119894 
2857.268881 3943.070968 27.018132 14 182.581276 
3951.986123 19.115225 27.242501 12 124.633028 
156.517510 945.215959 28.881876 13 36.176757 
1025.318623 2937.689745 28.485770 13 320.904274 
1824.520582 1189.796525 28.499496 11 280.803259 
1305.876521 3291.074548 25.923180 8 260.217048 
2307.803398 1578.201408 26.472144 13 321.378095 
261.351966 3949.029322 28.109020 11 262.458002 
1836.453187 4004.220405 26.470832 11 343.838607 
2937.382933 1122.637214 28.538514 15 166.280367 
1204.818666 1702.965977 28.285819 13 308.769660 
4014.160512 1781.315509 26.750882 14 104.112789 
2112.239850 459.495660 29.145138 8 330.046865 
1557.210758 922.253893 27.380671 13 260.303075 
3243.488712 3316.541126 28.392525 10 192.837592 
4086.668510 1326.905823 25.460609 10 262.402175 
857.055333 3658.171226 28.145486 12 218.887786 
3641.351109 1843.337420 28.304940 15 98.154563 
1300.121647 2517.319729 26.948294 14 163.724637 
1191.317815 3339.309616 28.027450 11 99.667038 
3420.818934 3656.356984 28.975770 11 308.623223 
3676.352486 1350.865476 25.906134 11 35.313140 
3799.380364 3612.194822 25.882893 9 241.081283 
2490.466170 1659.216244 25.749759 13 357.950061 
3711.045790 1796.627374 28.545660 14 80.496628 
1042.182220 3236.376171 25.283992 8 97.769908 
3481.889825 2349.761565 26.626481 8 244.702548 
3838.805593 1237.271993 29.362479 14 130.781095 
1189.796811 1915.729044 27.991119 9 306.451048 
762.794846 2759.469126 27.542611 8 86.602658 
154.142557 1163.004937 28.892736 11 59.091781 
831.728160 340.296734 25.618184 13 314.639392 
2058.616330 3682.436431 28.584067 8 91.605115 
3622.131125 3253.356226 28.576751 9 147.750980 
3524.244782 3173.311709 25.135274 12 179.256523 
861.355108 2844.784698 29.320013 8 235.795016 
3479.128730 1594.131115 26.013923 12 216.882506 
4015.373089 4094.044668 29.099817 11 138.272214 
1576.219386 1327.903730 26.670004 12 144.065347 
2040.503611 280.179984 28.370168 9 175.560781 
2536.599678 1734.216034 28.420354 15 25.587141 
1029.983919 4025.125146 27.490167 12 305.651918 
2657.105736 368.134139 23.966715 15 335.865525 
3939.190161 3478.848864 25.939468 15 53.610020 
2290.573106 3299.218266 23.306630 11 157.823627 
1594.707198 2509.911833 26.239949 14 130.217698 
1590.957205 3247.819206 27.576683 9 257.897228 
946.729492 3765.372172 27.935607 9 149.759186 
616.527655 3356.132084 29.598610 14 190.495863 
655.270993 637.342534 29.159817 14 177.491036 
2494.386473 118.964989 27.104973 15 21.055759 
2114.327448 4050.878501 28.898249 14 24.905814 
1383.831081 3490.494545 26.914760 9 319.540017 
2255.991277 2439.499800 26.912270 15 178.305213 
301.258292 3809.981142 26.664514 13 71.954979 
722.830922 1198.153085 28.022094 13 22.226560 
2040.180620 3487.844472 27.174630 12 63.677368 
1577.566136 1763.404880 26.475285 9 329.121907 
2776.047948 1517.154966 28.917823 9 16.778252 
3509.982379 593.435782 28.406129 8 17.300049 
135.710106 1306.654460 28.195049 9 173.827116 
3695.789317 1684.886128 28.328894 11 223.478216 
3354.312715 2802.867686 27.739194 10 99.872588 
2346.171799 2757.249404 27.502538 13 19.934357 
677.925284 291.203175 29.402029 12 185.687567 
169.837567 85.335013 26.970112 8 151.747624 
3428.479027 2314.099111 27.828895 11 310.240219 
648.719424 1640.659011 28.441518 12 340.228800 
2096.093051 3189.353498 28.212181 9 63.611107 
1279.504600 3825.222264 27.784792 15 323.779554 
2595.043024 142.271402 28.227398 11 299.477304 
1225.048053 3968.226249 26.182130 10 297.426457 
257.114045 40.125870 29.579986 10 3.016679 
2831.206902 102.171733 28.323811 14 238.587174 
150.000942 1829.399055 27.052419 11 78.040517 
2323.125667 729.124973 25.554309 13 0.028161 
2257.016400 1841.936726 29.229917 14 24.173222 
2356.411409 2901.804754 29.263355 8 117.709622 
1554.087702 729.665992 28.383171 11 183.069453 
2526.628625 3352.374882 27.690406 13 351.345344 
2297.447377 518.550738 27.345473 15 145.880667 
1063.242533 377.621399 27.663204 10 127.973959 
1877.408962 3683.951599 28.232058 15 50.177990 
1474.225193 3463.034890 27.542454 10 5.687581 
877.495211 4002.994752 29.330230 10 280.395732 
1224.914645 216.735841 26.549193 13 87.850927 
1461.997647 1607.851728 28.574824 9 202.414288 
1669.857761 1508.802665 27.137868 10 294.906948 
3125.593058 3987.126928 20.007112 10 155.915182 
3999.744762 630.043515 25.224994 14 353.473862 
3001.410388 3891.679865 29.292356 13 260.399869 
342.570527 3816.399330 24.185480 10 355.495249 
2034.678032 571.278101 27.274596 11 178.181579 
137.421930 1376.820068 29.613009 10 54.879267 
1953.677413 3482.263302 26.457802 14 355.298520 
981.860107 3165.883197 28.604756 15 315.933724 
3044.611431 2016.351738 27.692514 15 53.285473 
3297.217965 3455.380192 29.587958 15 90.724094 
2143.859757 430.507649 27.690343 9 323.996302 
3395.386369 691.527030 29.240490 12 56.497991 
188.248008 3873.800605 26.958661 9 165.271124 
603.610616 1913.367385 28.977426 11 338.842120 
2825.608846 3848.082825 28.002797 8 8.844157 
111.552417 3208.414454 29.976851 10 96.299432 
1777.292288 4019.933528 27.486872 8 255.250972 
1951.187467 1955.169327 28.982038 15 127.432836 
1222.645411 1243.419225 28.530887 14 150.820463 
1325.534211 930.265758 27.510472 13 213.804448 
2419.813377 363.309240 28.053833 8 293.023386 
3136.647410 1890.718023 29.399276 8 173.455997 
3286.156264 4099.948758 28.789886 13 237.569333 
3774.282272 3874.982266 28.369540 8 297.326558 
3881.884630 866.866170 28.943439 9 74.049133 
3599.930811 3999.025275 28.554447 9 228.301781 
3546.642441 643.899583 27.328662 12 24.223550 
755.142815 407.733746 28.487740 11 50.532258 
142.186795 216.523330 27.566829 15 311.964316 
2592.255483 78.369211 29.590115 10 243.752227 
1181.845088 180.568753 26.147515 14 270.441819 
4030.505351 940.762019 26.377188 13 214.324883 
3075.294119 1513.677622 28.465966 10 314.232572 
1846.126969 2224.051088 26.759957 10 287.434905 
3483.691947 1166.889816 27.210271 13 108.432402 
1078.388144 3915.384993 27.834869 10 182.489137 
2655.632264 1440.488674 26.167308 11 309.220882 
1432.877389 2201.978003 27.606325 15 249.277448 
1100.405592 3729.167023 26.363181 9 112.601854 
2823.861410 2594.233903 28.873505 9 72.004224 
2985.774460 298.637862 28.179331 13 222.308962 
1551.825702 3607.713420 29.016353 15 226.380206 
1827.994500 575.145298 28.458113 15 222.254536 
2719.411661 622.163407 25.249811 11 170.935358 
8.422205 2596.567299 28.123043 10 110.318083 
1559.500747 2689.923281 28.808673 10 178.370956 
388.036126 2483.531021 26.373596 13 66.380241 
3688.397040 37.196018 28.627211 12 145.027862 
2940.284089 3810.887297 29.275946 11 202.854871 
2422.221093 3265.922121 26.833761 11 44.472621 
629.650973 1037.918116 29.576821 14 56.175841 
2567.120461 1432.846121 25.243072 15 98.508006 
945.655503 2738.400847 29.028556 13 254.917597 
305.572012 1429.038500 25.080316 13 181.368696 
2372.034414 456.921972 28.440521 9 305.138654 
623.951340 600.003464 28.954600 14 244.446183 
1266.184512 3118.288028 29.834856 15 58.322777 
1490.360653 3931.437321 28.399490 10 105.827003 
2472.375305 541.479097 28.264676 13 352.413830 
3825.714859 1163.297629 25.184406 12 359.793544 
3546.406923 3315.115051 29.236077 14 207.539863 
199.606222 748.107387 27.051920 14 118.229689 
571.107780 1737.848975 28.461099 10 168.116998 
4079.064838 940.737407 27.668425 9 314.901239 
579.335257 4096.957866 28.712511 12 8.087068 
2517.900349 2742.814989 26.899851 10 88.786141 
2091.154414 567.324093 26.171380 8 206.266898 
1459.023231 4071.129011 29.922891 12 270.624862 
1535.075514 3418.959152 24.960972 15 196.296860 
698.672399 3162.412310 26.593833 14 126.037100 
1607.255535 3088.034280 27.046098 13 131.808403 
2357.301800 3040.866587 26.297280 12 3.188002 
2894.860581 1935.425017 27.506000 14 34.162083 
697.279385 543.647323 29.413161 12 296.337085 
603.904564 3320.800892 23.919981 13 331.949377 
769.887733 3392.924149 25.280723 12 290.432287 
3060.809176 543.345130 24.771898 9 38.630288 
1052.542152 3244.895495 28.465457 13 34.251995 
2316.527482 2196.042884 26.948524 10 105.657965 
4059.486466 367.352421 24.011586 10 50.547508 
3030.071815 3122.755349 29.098692 10 95.137699 
541.011928 3919.936860 28.735359 15 98.177873 
1986.285322 3715.957476 28.666513 14 70.189273 
3588.330795 3928.275128 23.025140 11 301.917396 
1464.942944 2668.167184 28.596706 10 306.039581 
1313.209005 3317.973142 28.645513 13 112.000509 
718.232238 271.587056 22.852379 11 142.327384 
444.163959 3477.343215 26.442381 15 159.204997 
1308.092724 3828.591311 26.522141 8 95.523646 
1490.815109 3590.720665 28.237370 14 234.466494 
3088.616439 2566.652151 26.829499 15 3.111780 
1978.713822 2050.485741 29.593050 15 343.819303 
2180.702701 3597.845687 27.888901 10 186.900818 
1890.333011 3518.637903 29.037489 12 50.914488 
1259.803798 2348.657547 26.843935 14 294.174734 
1381.324329 3434.158341 26.152772 13 101.318714 
318.374281 3103.407125 28.799556 12 196.840486 
532.792136 3575.548553 27.239201 12 317.294312 
1753.313986 2130.532776 28.305268 15 145.555721 
2692.993395 321.521031 28.616557 12 358.991249 
2614.529539 1057.406676 28.058535 10 149.936907 
3184.672392 73.962124 26.329644 9 72.832243 
3849.355775 2568.607138 29.358453 13 17.250252 
2643.939718 3540.094298 28.223334 11 219.185493 
2606.292473 3068.434473 29.203406 14 109.186875 
764.492745 3851.892956 29.591679 13 264.645200 
1758.565505 1255.644682 27.042056 11 50.092981 
1270.866468 390.441359 26.572211 14 273.718375 
799.763061 720.678127 27.211306 9 102.875872 
734.247788 1290.422979 25.933639 11 193.011526 
1596.119865 2788.131882 27.993330 12 156.066838 
2991.319557 2624.924342 27.829029 12 229.498645 
2295.464892 618.707953 28.471694 10 301.518023 
1789.098038 3545.941003 28.352708 8 294.057991 
1076.151079 2339.605480 27.790198 14 122.568543 
1936.660706 3803.998713 28.963112 9 47.203078 
1309.836780 325.035588 28.338802 10 282.452092 
468.442617 462.477969 26.199914 14 331.765987 
2764.856256 3933.140722 27.242847 14 216.607837 
1595.536431 1176.560950 27.714029 14 151.602234 
3942.052040 650.654188 28.174124 10 192.318730 
3997.816731 1524.114864 25.463531 8 102.641492 
825.784958 3949.090702 28.506781 11 124.149824 
1120.965449 2299.322356 27.273730 10 283.074272 
3362.443567 2388.654085 24.368786 8 171.359462 
1264.679840 1886.374458 25.131804 10 196.669770 
623.165119 2304.824328 28.719738 11 166.650927 
718.050344 1387.023709 29.089353 12 6.321887 
2486.772208 701.764967 28.893160 9 124.254933 
2519.614332 3888.979167 27.620975 11 327.796936 
2983.149275 3705.709857 27.880336 15 101.925204 
624.225227 1008.226566 27.593490 10 230.414188 
1214.617961 3056.118192 26.510551 14 91.304574 
3654.469566 2053.854314 28.002103 14 149.172208 
3154.033400 1400.494664 28.847439 9 222.548665 
2596.998581 1149.083406 28.971773 12 291.907502 
4076.259859 1955.141704 26.985265 14 86.940094 
2137.867395 1973.265921 27.583520 15 345.248273 
2201.739020 1407.652059 28.848001 11 198.601490 
3390.665910 8.661850 28.611600 11 304.022915 
1914.328821 1050.821483 28.575605 10 342.204075 
3687.261775 676.215870 29.165538 14 241.647082 
198.454727 4032.072545 27.919877 9 110.815673 
3042.578414 503.682353 26.197687 9 57.971427 
2552.432620 1509.705358 23.033389 14 329.000525 
1526.932465 2746.631315 25.902677 10 23.617855 
2926.768639 829.323722 27.247007 12 93.539270 
2586.957922 171.650366 28.837897 12 14.124853 
2629.546589 4024.374133 28.546458 11 326.142195 
2209.222523 1341.993502 28.845771 11 350.900799 
2795.729248 1704.778489 29.125651 15 82.860892 
2230.544000 1323.040416 28.023671 14 66.866937 
1596.757625 1674.860237 28.275757 15 195.108808 
1878.058554 2826.374118 27.518169 12 157.692863 
1895.779883 594.475702 27.217762 11 56.881642 
900.416227 3563.949776 29.136816 8 196.085903 
3706.187940 3619.819635 28.043589 11 40.308882 
2649.104391 900.971499 29.288321 12 242.681292 
2338.328764 4123.247873 29.364437 9 351.396549 
2404.378483 1366.803244 26.917304 11 231.224484 
1500.028831 1310.615064 27.550944 12 58.025678 
1528.664132 2944.711972 26.878239 15 87.170109 
315.903388 3613.461510 28.161346 15 177.519188 
1301.795967 1141.341339 28.443354 11 133.676948 
4030.198780 3702.053094 28.584326 14 246.837943 
743.385189 3665.655209 27.718537 8 68.457225 
3903.319310 3904.771013 28.213171 12 237.269980 
2445.999661 1880.563508 27.323032 9 177.975938 
3042.626808 1703.534658 27.520416 12 265.325359 
1430.198241 346.182710 25.833579 15 53.603267 
762.397773 93.169809 26.690506 8 58.604870 
1978.132504 762.844670 29.154180 11 74.223125 
329.254647 1957.373297 27.298718 15 110.366494 
1039.799291 2006.408062 28.866561 10 350.037281 
3775.713886 3193.050356 28.687537 12 277.604854 
2456.036105 1521.633205 27.278365 9 42.609256 
3795.295291 1133.153730 29.120362 15 160.403615 
1630.503732 167.450519 27.768753 15 32.993534 
1349.122799 3134.893442 27.161867 13 346.315267 
2437.503690 742.491748 26.404777 13 170.520007 
3648.165066 2448.044631 28.187047 14 194.452706 
1939.071147 2298.593741 28.763866 9 115.594479 
1174.901877 1378.605417 28.061294 10 149.653989 
2721.188173 96.003289 26.940986 14 332.809912 
615.957748 378.594590 28.432144 12 209.559173 
900.611612 3772.926436 26.832779 15 89.106508 
2542.137077 1357.174081 28.462307 14 145.371674 
717.662060 3584.601620 29.279604 9 100.905031 
1318.822462 1573.856669 28.469594 13 336.680700 
1625.204557 3934.223203 28.146272 9 126.022265 
7.366165 1982.223387 29.375602 10 221.274861 
3748.657948 405.008873 28.081303 8 287.152631 
2667.747940 2965.713502 28.208737 8 169.475237 
451.211857 3008.229207 29.344027 8 49.509040 
2639.342194 3827.049251 26.888751 12 327.883767 
3639.867705 24.292525 27.662962 9 192.101373 
2373.260948 756.599921 26.827832 11 287.568805 
2785.532651 416.498147 24.444631 13 102.285850 
3276.656023 1784.166948 28.585466 15 5.229391 
3192.243408 4086.962352 25.904720 9 185.428117 
2303.110705 1037.924470 27.896218 14 72.437914 
3790.238156 1750.422313 28.703381 9 162.145301 
350.491000 3803.246517 27.738101 11 154.795375 
1331.907088 3328.622537 28.313488 15 126.990904 
483.106944 2598.623752 25.326664 13 83.102650 
3934.539942 459.875425 25.839359 13 260.552405 
1956.090368 1575.717197 25.945459 8 359.445849 
637.287854 341.888478 27.963520 11 265.854904 
206.552616 3821.556139 27.026999 14 183.400050 
1004.462557 3710.974881 28.098895 8 351.286752 
2423.110386 2938.978782 28.958269 9 170.965892 
2192.609299 2993.634050 25.830994 15 277.274857 
1218.313090 3075.260185 28.131883 14 40.671011 
1791.063073 3464.537344 29.449674 12 65.544421 
2274.500394 2144.742464 28.499315 11 132.434006 
2004.871404 1573.936479 28.330141 10 19.933250 
2062.875137 3431.280459 25.864934 12 196.572082 
935.107305 2190.643909 29.290172 15 178.186536 
2933.988127 3900.282422 29.218971 13 128.337899 
1605.733203 601.517981 27.739411 12 339.348482 
4001.997937 1311.196512 26.617973 9 84.514650 
3799.937063 1580.587981 27.312582 11 130.696459 
3228.163416 4121.062163 28.804360 13 182.816680 
3956.651492 2159.094584 28.057661 9 12.067167 
2796.882961 271.821154 29.048490 8 149.136373 
1788.998473 743.855883 27.286374 14 288.720531 
2895.033297 3436.481564 28.710060 12 58.758923 
1834.451316 4127.868229 28.479089 15 343.236163 
932.886706 2432.958706 27.053254 15 244.312777 
2674.520945 2666.788790 27.355356 8 222.914525 
1693.447915 1160.041614 29.149121 15 94.766822 
1064.010229 3135.783105 27.802971 12 18.708629 
3.004854 4109.072817 26.813664 8 355.289603 
803.053827 2385.618260 26.688449 13 263.062603 
2181.725391 2089.455047 28.633975 12 175.334580 
76.927422 2804.481139 27.705621 13 252.016796 
2597.679304 3315.763685 26.372224 14 165.758684 
840.853126 2414.313022 26.919444 9 305.992794 
2136.056575 2732.666238 28.689636 10 205.115855 
19.326755 1551.593469 27.346075 15 307.119657 
3769.718314 2817.328445 28.830864 10 314.012977 
1754.229034 2052.038589 26.981307 8 151.369095 
182.882554 2209.326663 28.585615 14 1.013397 
29.809301 3137.017408 24.988699 14 283.899825 
2326.430796 1662.808972 28.510030 8 160.519659 
1441.108728 1095.087213 28.137123 15 19.029619 
3539.636148 2167.673605 28.052413 15 73.728752 
1838.862142 1056.692793 28.400699 13 82.603083 
3994.470860 3560.773515 26.227903 10 322.929383 
1737.327849 3938.135587 27.783046 9 18.927692 
3654.365089 4131.894699 27.377044 12 167.327773 
232.742131 28.973269 29.192889 12 31.484998 
4009.273132 1151.019006 28.757464 10 91.021437 
3315.143985 852.707658 28.990746 8 98.510179 
1095.554217 2592.384549 28.266806 15 201.703945 
914.595646 1783.871243 27.939651 15 78.073986 
3548.830090 1032.683588 28.185394 13 270.799355 
804.043854 3058.581694 27.183983 10 260.000172 
1743.684612 2008.569557 23.586921 13 351.458993 
2592.816693 207.823734 28.448649 9 164.504435 
93.659270 3777.489595 29.280306 8 354.061434 
986.901502 763.404527 28.592636 10 17.193666 
307.903783 733.725021 26.548708 13 224.220851 
3879.631602 897.016910 26.402562 10 227.149151 
756.905013 3877.417988 29.455292 14 166.133088 
2879.094853 2648.514377 26.765257 14 189.850006 
460.337000 1003.742800 27.534855 13 75.626247 
636.554646 3698.509209 27.777628 15 97.582290 
2750.481600 3177.290184 27.395929 12 110.822692 
2981.639606 3296.175794 28.317350 11 344.711250 
1083.544176 3298.222845 28.615891 15 353.199907 
250.060448 2388.391813 27.766043 13 59.055167 
3954.606605 2629.308621 27.265345 9 165.094682 
1989.529823 222.485366 29.059968 10 29.069417 
1627.442745 1283.462310 28.854904 13 285.731460 
3016.289492 3898.258380 28.320710 8 49.347699 
3681.144225 2971.030004 27.766009 8 45.224158 
1030.728806 155.998653 27.390767 10 131.610741 
2173.812273 576.982447 27.847642 15 248.091771 
4064.087575 1987.018442 29.594175 12 56.857223 
2834.510189 1778.198316 28.314827 11 153.352241 
287.856981 1170.911467 22.814329 14 211.060505 
1382.287116 2160.177105 28.663595 12 175.979923 
2021.830018 2009.471926 25.786912 8 284.315542 
2588.782195 413.985856 27.691496 13 46.762280 
3607.252414 2161.877730 28.338491 13 334.734369 
2068.361463 1100.403035 26.961702 8 344.314842 
2069.827609 2522.513780 29.518838 9 288.990508 
512.689598 1784.842268 27.070936 11 1.320240 
3610.341412 1666.576273 28.606107 10 158.769067 
65.656711 2567.042536 29.603301 10 112.525258 
2162.221458 56.346010 28.839868 12 285.803819 
1450.156801 3639.613715 28.067800 9 127.507529 
3958.871692 3740.581642 27.890451 10 107.791891 
1450.454550 1922.677652 28.619827 15 307.392011 
63.996523 184.763020 22.692098 8 326.332888 
2569.071958 2583.115471 28.729238 15 151.275438 
54.780114 2350.871016 27.743839 12 253.038132 
2656.484387 1363.607280 26.144474 12 41.970010 
3985.460076 3280.189353 27.032783 11 124.752103 
1474.185493 500.138572 27.591723 11 85.718999 
162.835375 2109.866528 27.970461 13 20.659237 
1516.314163 2111.496701 28.125362 14 294.786607 
4072.415022 3819.795702 29.595359 9 27.382829 
1843.470733 2532.082444 29.364405 14 100.908918 
2308.874909 789.330455 27.230203 10 184.882966 
2439.157177 3138.502883 25.806725 9 97.214942 
3960.319833 3974.241405 27.028719 9 260.250719 
3365.459332 3357.644895 29.599965 12 314.717137 
64.296231 3238.701771 28.626650 13 273.431142 
3958.399455 2903.489644 28.833036 12 324.486023 
390.784475 3916.366399 28.301916 8 206.505449 
1916.265415 3703.402583 28.199695 8 244.175307 
1442.316792 2418.931949 28.121902 12 288.929852 
2481.781908 349.625390 27.818925 8 278.683986 
2544.600711 3645.525608 27.580122 11 147.530937 
1609.085427 674.218404 28.548355 8 83.831178 
3753.472597 2181.331267 28.757287 15 119.927818 
338.813816 2081.827745 28.282937 12 215.902619 
1478.608133 2476.360489 27.546547 9 66.145133 
1869.495705 1360.683597 28.103578 11 2.834699 
1493.975963 3006.681053 27.982336 9 205.661059 
872.082905 2582.687059 27.840859 11 154.398713 
667.003335 1895.172003 26.554117 9 261.239011 
1928.055847 2406.855127 27.887605 9 232.803169 
1651.509291 1171.987026 28.295179 8 174.573312 
2810.743475 3033.127776 28.789854 10 332.214536 
125.113455 2998.105290 25.086387 15 239.165701 
3308.067940 3979.501946 28.652463 14 238.433207 
261.930940 1166.615194 29.175014 8 225.999383 
1267.474492 895.937391 28.261038 10 215.402252 
694.137947 299.732041 27.245799 13 30.678913 
1575.008462 2869.467496 28.465974 10 233.546975 
3923.374690 3501.174452 28.368835 12 329.055252 
1696.708889 448.708400 29.609624 14 242.499788 
562.989287 416.003866 28.338374 12 184.750679 
1100.677668 768.010468 28.825005 11 159.751309 
307.289791 233.866518 25.556716 10 288.065207 
2520.392179 1474.437142 27.933612 10 54.232870 
848.376057 3612.051646 28.348783 15 100.048587 
3190.555198 1783.049026 25.926107 9 358.059699 
3280.696577 3038.662987 28.204889 9 357.180332 
105.239979 900.886141 29.005339 10 358.924704 
2980.800563 404.082715 29.329808 14 48.174741 
3666.935358 2168.450186 29.593616 14 239.222843 
3035.570775 3179.191761 29.272398 11 271.531144 
2201.045805 1619.912178 28.391378 8 171.012173 
1781.990618 1109.734016 28.502314 14 159.280196 
3490.159954 2858.511199 29.057081 12 17.812788 
2674.807533 3227.900752 27.984956 8 181.071681 
445.675936 257.968807 27.199116 15 269.650216 
1465.977032 1643.432957 26.473204 12 33.400855 
2920.567076 1438.090050 27.193607 12 33.421602 
556.917715 88.635268 28.860047 13 267.280306 
1403.735617 2742.399390 25.593757 11 33.733423 
3180.049829 3820.605036 26.712134 10 248.379992 
3151.293440 533.286611 28.581302 8 29.012787 
249.437720 2376.699411 27.635631 13 232.611492 
575.113981 4106.183023 28.963674 8 351.036337 
1629.610125 3185.457490 28.887431 9 222.207605 
627.072919 173.528668 26.921350 13 4.689566 
3623.870638 1452.312474 28.129918 11 51.518304 
607.589247 1745.816485 28.083408 11 279.748160 
1446.734151 2985.555264 29.895892 15 123.672432 
2442.014620 1831.467752 25.536622 14 68.688459 
918.898074 3827.633244 29.090618 12 175.973567 
3252.151211 3922.531841 23.959585 11 224.299676 
3049.284621 1109.127000 27.489642 15 40.398171 
4077.987169 3830.182793 26.640252 12 258.429439 
460.074771 403.714492 29.204258 10 57.779431 
2621.158384 2944.844167 28.741129 10 323.348476 
3036.134261 2435.855256 28.821589 14 233.027240 
2290.572631 2773.057768 28.926470 13 344.944056 
3962.605388 3476.591552 28.088744 12 26.348719 
2948.784526 3524.308049 28.358061 14 354.382817 
3009.359164 2264.119406 28.196787 15 133.755017 
1138.495329 1235.277442 26.219979 15 205.284669 
